fct_date,fct_mean,cnty,horizon,method,step_ahead
2022-11-13,42.4855479267354,35,2022-10-23,EnKF,3-step_ahead
2022-11-20,39.1890329954585,35,2022-10-23,EnKF,4-step_ahead
2022-10-30,107.473314299839,36,2022-10-23,EnKF,1-step_ahead
2022-11-06,151.06802230768199,36,2022-10-23,EnKF,2-step_ahead
2022-11-13,76.8428742578804,36,2022-10-23,EnKF,3-step_ahead
2022-11-20,65.654553145949,36,2022-10-23,EnKF,4-step_ahead
2022-10-30,26.732454854429694,37,2022-10-23,EnKF,1-step_ahead
2022-11-06,52.924269010524995,37,2022-10-23,EnKF,2-step_ahead
2022-11-13,37.720412093895995,37,2022-10-23,EnKF,3-step_ahead
2022-11-20,38.4289132192548,37,2022-10-23,EnKF,4-step_ahead
2022-10-30,1.26930997078423,38,2022-10-23,EnKF,1-step_ahead
2022-11-06,1.09033418959065,38,2022-10-23,EnKF,2-step_ahead
2022-11-13,0.8260199652278108,38,2022-10-23,EnKF,3-step_ahead
2022-11-20,1.13883942175306,38,2022-10-23,EnKF,4-step_ahead
2022-10-30,104.609567116154,39,2022-10-23,EnKF,1-step_ahead
2022-11-06,75.33402542300541,39,2022-10-23,EnKF,2-step_ahead
2022-11-13,45.0047075602124,39,2022-10-23,EnKF,3-step_ahead
2022-11-20,54.628012623147,39,2022-10-23,EnKF,4-step_ahead
2022-10-30,59.964328080601504,40,2022-10-23,EnKF,1-step_ahead
2022-11-06,32.10775730495,40,2022-10-23,EnKF,2-step_ahead
2022-11-13,22.259510589004996,40,2022-10-23,EnKF,3-step_ahead
2022-11-20,26.6240969850138,40,2022-10-23,EnKF,4-step_ahead
2022-10-30,5.97240932540972,41,2022-10-23,EnKF,1-step_ahead
2022-11-06,2.17451562321948,41,2022-10-23,EnKF,2-step_ahead
2022-11-13,1.08161386743859,41,2022-10-23,EnKF,3-step_ahead
2022-11-20,1.11215450265135,41,2022-10-23,EnKF,4-step_ahead
2022-10-30,128.679390987747,42,2022-10-23,EnKF,1-step_ahead
2022-11-06,191.677315876008,42,2022-10-23,EnKF,2-step_ahead
2022-11-13,134.510314621764,42,2022-10-23,EnKF,3-step_ahead
2022-11-20,149.090567361347,42,2022-10-23,EnKF,4-step_ahead
2022-10-30,0.179284643785228,44,2022-10-23,EnKF,1-step_ahead
2022-11-06,0.0,44,2022-10-23,EnKF,2-step_ahead
2022-11-13,0.0,44,2022-10-23,EnKF,3-step_ahead
2022-11-20,0.0,44,2022-10-23,EnKF,4-step_ahead
2022-10-30,42.5224637333191,45,2022-10-23,EnKF,1-step_ahead
2022-11-06,65.5904888377754,45,2022-10-23,EnKF,2-step_ahead
2022-11-13,59.2638001614372,45,2022-10-23,EnKF,3-step_ahead
2022-11-20,53.8816406904124,45,2022-10-23,EnKF,4-step_ahead
2022-10-30,11.079582137853697,46,2022-10-23,EnKF,1-step_ahead
2022-11-06,9.66134707261923,46,2022-10-23,EnKF,2-step_ahead
2022-11-13,8.54221853257767,46,2022-10-23,EnKF,3-step_ahead
2022-11-20,9.88050071310081,46,2022-10-23,EnKF,4-step_ahead
2022-10-30,165.349659931916,47,2022-10-23,EnKF,1-step_ahead
2022-11-06,89.7342571097616,47,2022-10-23,EnKF,2-step_ahead
2022-11-13,80.0838457304477,47,2022-10-23,EnKF,3-step_ahead
2022-11-20,68.3631770968346,47,2022-10-23,EnKF,4-step_ahead
2022-10-30,806.614627603853,48,2022-10-23,EnKF,1-step_ahead
2022-11-06,586.578201951429,48,2022-10-23,EnKF,2-step_ahead
2022-11-13,496.911319242155,48,2022-10-23,EnKF,3-step_ahead
2022-11-20,313.556283700536,48,2022-10-23,EnKF,4-step_ahead
2022-10-30,5.780256956163732,49,2022-10-23,EnKF,1-step_ahead
2022-11-06,9.25873582861557,49,2022-10-23,EnKF,2-step_ahead
2022-11-13,4.57364962909019,49,2022-10-23,EnKF,3-step_ahead
2022-11-20,2.22000448415358,49,2022-10-23,EnKF,4-step_ahead
2022-10-30,0.123151869333695,50,2022-10-23,EnKF,1-step_ahead
2022-11-06,0.0,50,2022-10-23,EnKF,2-step_ahead
2022-11-13,1.12727469317756,50,2022-10-23,EnKF,3-step_ahead
2022-11-20,0.22041216289393106,50,2022-10-23,EnKF,4-step_ahead
2022-10-30,183.61429576477798,51,2022-10-23,EnKF,1-step_ahead
2022-11-06,109.401285297087,51,2022-10-23,EnKF,2-step_ahead
2022-11-13,112.812846989416,51,2022-10-23,EnKF,3-step_ahead
2022-11-20,70.9256114739146,51,2022-10-23,EnKF,4-step_ahead
2022-10-30,39.426926859592704,53,2022-10-23,EnKF,1-step_ahead
2022-11-06,34.5930659545909,53,2022-10-23,EnKF,2-step_ahead
2022-11-13,33.5164680299433,53,2022-10-23,EnKF,3-step_ahead
2022-11-20,24.648596151795,53,2022-10-23,EnKF,4-step_ahead
2022-10-30,13.5227448029629,54,2022-10-23,EnKF,1-step_ahead
2022-11-06,10.5900330158818,54,2022-10-23,EnKF,2-step_ahead
2022-11-13,13.045513799202599,54,2022-10-23,EnKF,3-step_ahead
2022-11-20,6.01206139314059,54,2022-10-23,EnKF,4-step_ahead
2022-10-30,17.113309666881,55,2022-10-23,EnKF,1-step_ahead
2022-11-06,13.700847191373901,55,2022-10-23,EnKF,2-step_ahead
2022-11-13,4.18475277465731,55,2022-10-23,EnKF,3-step_ahead
2022-11-20,6.82093493437974,55,2022-10-23,EnKF,4-step_ahead
2022-10-30,5.04029379922422,56,2022-10-23,EnKF,1-step_ahead
2022-11-06,4.7639321265903405,56,2022-10-23,EnKF,2-step_ahead
2022-11-13,5.69453700644728,56,2022-10-23,EnKF,3-step_ahead
2022-11-20,4.46140025760713,56,2022-10-23,EnKF,4-step_ahead
2022-10-30,5165.943512008621,US,2022-10-23,EnKF,1-step_ahead
2022-11-06,4577.727591728471,US,2022-10-23,EnKF,2-step_ahead
2022-11-13,3295.4981268676092,US,2022-10-23,EnKF,3-step_ahead
2022-11-20,2792.84002520362,US,2022-10-23,EnKF,4-step_ahead
2022-11-06,29.884847402784,01,2022-10-30,EnKF,1-step_ahead
2022-11-13,134.527168062992,01,2022-10-30,EnKF,2-step_ahead
2022-11-20,96.3194651875412,01,2022-10-30,EnKF,3-step_ahead
2022-11-27,71.786213634394,01,2022-10-30,EnKF,4-step_ahead
2022-11-06,2.43768953570034,02,2022-10-30,EnKF,1-step_ahead
2022-11-13,4.87549852642453,02,2022-10-30,EnKF,2-step_ahead
2022-11-20,2.69610838001655,02,2022-10-30,EnKF,3-step_ahead
2022-11-27,4.54947328755773,02,2022-10-30,EnKF,4-step_ahead
2022-11-06,59.6916955530711,04,2022-10-30,EnKF,1-step_ahead
2022-11-13,66.383175612541,04,2022-10-30,EnKF,2-step_ahead
2022-11-20,54.05900010428429,04,2022-10-30,EnKF,3-step_ahead
2022-11-27,48.28258626722779,04,2022-10-30,EnKF,4-step_ahead
2022-11-06,72.5759391082114,05,2022-10-30,EnKF,1-step_ahead
2022-11-13,65.3968752643301,05,2022-10-30,EnKF,2-step_ahead
2022-11-20,28.8381721633038,05,2022-10-30,EnKF,3-step_ahead
2022-11-27,41.1389960969702,05,2022-10-30,EnKF,4-step_ahead
2022-11-06,666.395082489998,06,2022-10-30,EnKF,1-step_ahead
2022-11-13,373.949661178683,06,2022-10-30,EnKF,2-step_ahead
2022-11-20,259.247607314864,06,2022-10-30,EnKF,3-step_ahead
2022-11-27,194.61761274674495,06,2022-10-30,EnKF,4-step_ahead
2022-11-06,45.368223974043595,08,2022-10-30,EnKF,1-step_ahead
2022-11-13,21.5351749807236,08,2022-10-30,EnKF,2-step_ahead
2022-11-20,10.2526589955068,08,2022-10-30,EnKF,3-step_ahead
2022-11-27,6.66978435425385,08,2022-10-30,EnKF,4-step_ahead
2022-11-06,79.6742152463728,09,2022-10-30,EnKF,1-step_ahead
2022-11-13,9.634948745292881,09,2022-10-30,EnKF,2-step_ahead
2022-11-20,11.9097929038551,09,2022-10-30,EnKF,3-step_ahead
2022-11-27,4.5390590660546,09,2022-10-30,EnKF,4-step_ahead
2022-11-06,20.1039555596164,10,2022-10-30,EnKF,1-step_ahead
2022-11-13,17.240965901805197,10,2022-10-30,EnKF,2-step_ahead
2022-11-20,16.368986447342802,10,2022-10-30,EnKF,3-step_ahead
2022-11-27,14.593416015070801,10,2022-10-30,EnKF,4-step_ahead
2022-11-06,42.5819445115077,11,2022-10-30,EnKF,1-step_ahead
2022-11-13,10.956484250673899,11,2022-10-30,EnKF,2-step_ahead
2022-11-20,11.2347749709058,11,2022-10-30,EnKF,3-step_ahead
2022-11-27,18.8954480342383,11,2022-10-30,EnKF,4-step_ahead
2022-11-06,361.018628845768,12,2022-10-30,EnKF,1-step_ahead
2022-11-13,252.928793261776,12,2022-10-30,EnKF,2-step_ahead
2022-11-20,171.347322210478,12,2022-10-30,EnKF,3-step_ahead
2022-11-27,178.197661465519,12,2022-10-30,EnKF,4-step_ahead
2022-11-06,255.787755040634,13,2022-10-30,EnKF,1-step_ahead
2022-11-13,185.45199170037102,13,2022-10-30,EnKF,2-step_ahead
2022-11-20,114.64088146403999,13,2022-10-30,EnKF,3-step_ahead
2022-11-27,114.36964457283001,13,2022-10-30,EnKF,4-step_ahead
2022-11-06,0.254179469100493,15,2022-10-30,EnKF,1-step_ahead
2022-11-13,5.0707019806356906,15,2022-10-30,EnKF,2-step_ahead
2022-11-20,6.6460244642559,15,2022-10-30,EnKF,3-step_ahead
2022-11-27,3.93037790878713,15,2022-10-30,EnKF,4-step_ahead
2022-11-06,32.724116046766504,16,2022-10-30,EnKF,1-step_ahead
2022-11-13,20.1517407709483,16,2022-10-30,EnKF,2-step_ahead
2022-11-20,19.755087616782895,16,2022-10-30,EnKF,3-step_ahead
2022-11-27,21.5262718990241,16,2022-10-30,EnKF,4-step_ahead
2022-11-06,230.08428494990397,17,2022-10-30,EnKF,1-step_ahead
2022-11-13,77.014271688328,17,2022-10-30,EnKF,2-step_ahead
2022-11-20,46.852397970596286,17,2022-10-30,EnKF,3-step_ahead
2022-11-27,38.010947864462295,17,2022-10-30,EnKF,4-step_ahead
2022-11-06,178.088559051577,18,2022-10-30,EnKF,1-step_ahead
2022-11-13,155.53985320873198,18,2022-10-30,EnKF,2-step_ahead
2022-11-20,106.512935725563,18,2022-10-30,EnKF,3-step_ahead
2022-11-27,99.16983684866408,18,2022-10-30,EnKF,4-step_ahead
2022-11-06,12.8389311201378,19,2022-10-30,EnKF,1-step_ahead
2022-11-13,10.632281172512199,19,2022-10-30,EnKF,2-step_ahead
2022-11-20,10.8181154964921,19,2022-10-30,EnKF,3-step_ahead
2022-11-27,5.2346139859107685,19,2022-10-30,EnKF,4-step_ahead
2022-11-06,38.8159301855475,20,2022-10-30,EnKF,1-step_ahead
2022-11-13,24.2056649564665,20,2022-10-30,EnKF,2-step_ahead
2022-11-20,21.200413861913606,20,2022-10-30,EnKF,3-step_ahead
2022-11-27,10.2855034849643,20,2022-10-30,EnKF,4-step_ahead
2022-11-06,90.52906923420841,21,2022-10-30,EnKF,1-step_ahead
2022-11-13,32.804789304272596,21,2022-10-30,EnKF,2-step_ahead
2022-11-20,42.3858938343353,21,2022-10-30,EnKF,3-step_ahead
2022-11-27,24.951949854987895,21,2022-10-30,EnKF,4-step_ahead
2022-11-06,163.951406336567,22,2022-10-30,EnKF,1-step_ahead
2022-11-13,100.348696522093,22,2022-10-30,EnKF,2-step_ahead
2022-11-20,66.4720905203436,22,2022-10-30,EnKF,3-step_ahead
2022-11-27,44.456296246933896,22,2022-10-30,EnKF,4-step_ahead
2022-11-06,0.0,23,2022-10-30,EnKF,1-step_ahead
2022-11-13,3.36790365289356,23,2022-10-30,EnKF,2-step_ahead
2022-11-20,4.32939958722252,23,2022-10-30,EnKF,3-step_ahead
2022-11-27,3.00686324413186,23,2022-10-30,EnKF,4-step_ahead
2022-11-06,114.315762691154,24,2022-10-30,EnKF,1-step_ahead
2022-11-13,42.656979754624096,24,2022-10-30,EnKF,2-step_ahead
2022-11-20,34.1875580376096,24,2022-10-30,EnKF,3-step_ahead
2022-11-27,13.589467984734599,24,2022-10-30,EnKF,4-step_ahead
2022-11-06,27.7046667957462,25,2022-10-30,EnKF,1-step_ahead
2022-11-13,40.4125226793795,25,2022-10-30,EnKF,2-step_ahead
2022-11-20,25.6274444867343,25,2022-10-30,EnKF,3-step_ahead
2022-11-27,27.468529299931607,25,2022-10-30,EnKF,4-step_ahead
2022-11-06,98.1601244666323,26,2022-10-30,EnKF,1-step_ahead
2022-11-13,48.90505450861771,26,2022-10-30,EnKF,2-step_ahead
2022-11-20,20.953971527961606,26,2022-10-30,EnKF,3-step_ahead
2022-11-27,40.8452963411287,26,2022-10-30,EnKF,4-step_ahead
2022-11-06,205.823714991403,27,2022-10-30,EnKF,1-step_ahead
2022-11-13,38.7024754030609,27,2022-10-30,EnKF,2-step_ahead
2022-11-20,32.101516454246806,27,2022-10-30,EnKF,3-step_ahead
2022-11-27,16.3331296239661,27,2022-10-30,EnKF,4-step_ahead
2022-11-06,257.657723569089,28,2022-10-30,EnKF,1-step_ahead
2022-11-13,202.499401177821,28,2022-10-30,EnKF,2-step_ahead
2022-11-20,92.85470702424101,28,2022-10-30,EnKF,3-step_ahead
2022-11-27,104.53351465304002,28,2022-10-30,EnKF,4-step_ahead
2022-11-06,103.62177886519899,29,2022-10-30,EnKF,1-step_ahead
2022-11-13,25.9310951980865,29,2022-10-30,EnKF,2-step_ahead
2022-11-20,24.0280758373309,29,2022-10-30,EnKF,3-step_ahead
2022-11-27,17.348948786703502,29,2022-10-30,EnKF,4-step_ahead
2022-11-06,0.766597913144598,30,2022-10-30,EnKF,1-step_ahead
2022-11-13,6.68754335602286,30,2022-10-30,EnKF,2-step_ahead
2022-11-20,4.82077699365233,30,2022-10-30,EnKF,3-step_ahead
2022-11-27,6.666041440018541,30,2022-10-30,EnKF,4-step_ahead
2022-11-06,30.2040219857604,31,2022-10-30,EnKF,1-step_ahead
2022-11-13,24.0430966524896,31,2022-10-30,EnKF,2-step_ahead
2022-11-20,13.1373331017366,31,2022-10-30,EnKF,3-step_ahead
2022-11-27,21.9552036447926,31,2022-10-30,EnKF,4-step_ahead
2022-11-06,43.2645121272346,32,2022-10-30,EnKF,1-step_ahead
2022-11-13,46.107837120793704,32,2022-10-30,EnKF,2-step_ahead
2022-11-20,28.9650592996702,32,2022-10-30,EnKF,3-step_ahead
2022-11-27,40.3996596744583,32,2022-10-30,EnKF,4-step_ahead
2022-11-06,5.18877940060892,33,2022-10-30,EnKF,1-step_ahead
2022-11-13,5.27052455737396,33,2022-10-30,EnKF,2-step_ahead
2022-11-20,5.7019107466383385,33,2022-10-30,EnKF,3-step_ahead
2022-11-27,0.0,33,2022-10-30,EnKF,4-step_ahead
2022-11-06,263.785059588022,34,2022-10-30,EnKF,1-step_ahead
2022-11-13,125.466499163379,34,2022-10-30,EnKF,2-step_ahead
2022-11-20,61.097339366381,34,2022-10-30,EnKF,3-step_ahead
2022-11-27,54.9540392768738,34,2022-10-30,EnKF,4-step_ahead
2022-11-06,101.807348405154,35,2022-10-30,EnKF,1-step_ahead
2022-11-13,65.2090986042651,35,2022-10-30,EnKF,2-step_ahead
2022-11-20,45.278409788564794,35,2022-10-30,EnKF,3-step_ahead
2022-11-27,45.389474643690995,35,2022-10-30,EnKF,4-step_ahead
2022-11-06,217.25759930769001,36,2022-10-30,EnKF,1-step_ahead
2022-11-13,118.95575737393801,36,2022-10-30,EnKF,2-step_ahead
2022-11-20,88.7338355384346,36,2022-10-30,EnKF,3-step_ahead
2022-11-27,67.5828178090969,36,2022-10-30,EnKF,4-step_ahead
2022-11-06,30.1352204281212,37,2022-10-30,EnKF,1-step_ahead
2022-11-13,30.4097113267149,37,2022-10-30,EnKF,2-step_ahead
2022-11-20,41.472400824761706,37,2022-10-30,EnKF,3-step_ahead
2022-11-27,22.804685641427106,37,2022-10-30,EnKF,4-step_ahead
2022-11-06,4.60306399945223,38,2022-10-30,EnKF,1-step_ahead
2022-11-13,3.767179937477221,38,2022-10-30,EnKF,2-step_ahead
2022-11-20,4.98045541670482,38,2022-10-30,EnKF,3-step_ahead
2022-11-27,4.9570467485749115,38,2022-10-30,EnKF,4-step_ahead
2022-11-06,179.224140334268,39,2022-10-30,EnKF,1-step_ahead
2022-11-13,49.3686694813919,39,2022-10-30,EnKF,2-step_ahead
2022-11-20,53.4970357157552,39,2022-10-30,EnKF,3-step_ahead
2022-11-27,50.4568412689899,39,2022-10-30,EnKF,4-step_ahead
2022-11-06,58.135526388345795,40,2022-10-30,EnKF,1-step_ahead
2022-11-13,24.392269077807608,40,2022-10-30,EnKF,2-step_ahead
2022-11-20,17.6624082998882,40,2022-10-30,EnKF,3-step_ahead
2022-11-27,8.209782253813241,40,2022-10-30,EnKF,4-step_ahead
2022-11-06,22.3747340360023,41,2022-10-30,EnKF,1-step_ahead
2022-11-13,22.645370820454893,41,2022-10-30,EnKF,2-step_ahead
2022-11-20,16.5480070761901,41,2022-10-30,EnKF,3-step_ahead
2022-11-27,16.4034879455735,41,2022-10-30,EnKF,4-step_ahead
2022-11-06,154.585349339796,42,2022-10-30,EnKF,1-step_ahead
2022-11-13,143.925412373323,42,2022-10-30,EnKF,2-step_ahead
2022-11-20,162.445899900544,42,2022-10-30,EnKF,3-step_ahead
2022-11-27,114.651662810694,42,2022-10-30,EnKF,4-step_ahead
2022-11-06,0.177806757330812,44,2022-10-30,EnKF,1-step_ahead
2022-11-13,0.0,44,2022-10-30,EnKF,2-step_ahead
2022-11-20,0.0,44,2022-10-30,EnKF,3-step_ahead
2022-11-27,1.8165127288108,44,2022-10-30,EnKF,4-step_ahead
2022-11-06,57.088216646251496,45,2022-10-30,EnKF,1-step_ahead
2022-11-13,182.909513073286,45,2022-10-30,EnKF,2-step_ahead
2022-11-20,97.48026872565941,45,2022-10-30,EnKF,3-step_ahead
2022-11-27,71.467922181793,45,2022-10-30,EnKF,4-step_ahead
2022-11-06,8.60777997747053,46,2022-10-30,EnKF,1-step_ahead
2022-11-13,8.657369526256259,46,2022-10-30,EnKF,2-step_ahead
2022-11-20,9.75071377757038,46,2022-10-30,EnKF,3-step_ahead
2022-11-27,7.5792552777620195,46,2022-10-30,EnKF,4-step_ahead
2022-11-06,261.037605328537,47,2022-10-30,EnKF,1-step_ahead
2022-11-13,151.085967673518,47,2022-10-30,EnKF,2-step_ahead
2022-11-20,134.539180659714,47,2022-10-30,EnKF,3-step_ahead
2022-11-27,92.39442668751751,47,2022-10-30,EnKF,4-step_ahead
2022-11-06,1302.1924833672501,48,2022-10-30,EnKF,1-step_ahead
2022-11-13,1194.5717762580698,48,2022-10-30,EnKF,2-step_ahead
2022-11-20,661.4916508340401,48,2022-10-30,EnKF,3-step_ahead
2022-11-27,567.356484404843,48,2022-10-30,EnKF,4-step_ahead
2022-11-06,5.646512504980709,49,2022-10-30,EnKF,1-step_ahead
2022-11-13,8.24657232524969,49,2022-10-30,EnKF,2-step_ahead
2022-11-20,2.2139995057796003,49,2022-10-30,EnKF,3-step_ahead
2022-11-27,5.12567157745039,49,2022-10-30,EnKF,4-step_ahead
2022-11-06,0.132293291110197,50,2022-10-30,EnKF,1-step_ahead
2022-11-13,0.0,50,2022-10-30,EnKF,2-step_ahead
2022-11-20,0.0,50,2022-10-30,EnKF,3-step_ahead
2022-11-27,0.063523795683049,50,2022-10-30,EnKF,4-step_ahead
2022-11-06,391.241550860702,51,2022-10-30,EnKF,1-step_ahead
2022-11-13,184.148796449277,51,2022-10-30,EnKF,2-step_ahead
2022-11-20,86.72867875522209,51,2022-10-30,EnKF,3-step_ahead
2022-11-27,103.440873928829,51,2022-10-30,EnKF,4-step_ahead
2022-11-06,50.1756387729675,53,2022-10-30,EnKF,1-step_ahead
2022-11-13,36.430756578647596,53,2022-10-30,EnKF,2-step_ahead
2022-11-20,22.1983194595047,53,2022-10-30,EnKF,3-step_ahead
2022-11-27,30.152307076027004,53,2022-10-30,EnKF,4-step_ahead
2022-11-06,20.2417458688933,54,2022-10-30,EnKF,1-step_ahead
2022-11-13,15.3334292006428,54,2022-10-30,EnKF,2-step_ahead
2022-11-20,6.72096488458571,54,2022-10-30,EnKF,3-step_ahead
2022-11-27,4.667198655778,54,2022-10-30,EnKF,4-step_ahead
2022-11-06,33.109963323816,55,2022-10-30,EnKF,1-step_ahead
2022-11-13,12.5134131627408,55,2022-10-30,EnKF,2-step_ahead
2022-11-20,9.48044861950841,55,2022-10-30,EnKF,3-step_ahead
2022-11-27,3.700363920502221,55,2022-10-30,EnKF,4-step_ahead
2022-11-06,9.55698823461257,56,2022-10-30,EnKF,1-step_ahead
2022-11-13,5.5306581598232905,56,2022-10-30,EnKF,2-step_ahead
2022-11-20,10.062818609778098,56,2022-10-30,EnKF,3-step_ahead
2022-11-27,9.93107942266623,56,2022-10-30,EnKF,4-step_ahead
2022-11-06,8630.50384438862,US,2022-10-30,EnKF,1-step_ahead
2022-11-13,6411.27237836901,US,2022-10-30,EnKF,2-step_ahead
2022-11-20,3984.6680225302803,US,2022-10-30,EnKF,3-step_ahead
2022-11-27,3717.8886143199493,US,2022-10-30,EnKF,4-step_ahead
2022-11-13,33.4477804733568,01,2022-11-06,EnKF,1-step_ahead
2022-11-20,181.816063591864,01,2022-11-06,EnKF,2-step_ahead
2022-11-27,110.24088714922001,01,2022-11-06,EnKF,3-step_ahead
2022-12-04,70.8966046052761,01,2022-11-06,EnKF,4-step_ahead
2022-11-13,2.48765557943975,02,2022-11-06,EnKF,1-step_ahead
2022-11-20,13.965060004398199,02,2022-11-06,EnKF,2-step_ahead
2022-11-27,5.70902046507239,02,2022-11-06,EnKF,3-step_ahead
2022-12-04,5.708206890643259,02,2022-11-06,EnKF,4-step_ahead
2022-11-13,101.191659906599,04,2022-11-06,EnKF,1-step_ahead
2022-11-20,60.713236816407296,04,2022-11-06,EnKF,2-step_ahead
2022-11-27,51.161557874669,04,2022-11-06,EnKF,3-step_ahead
2022-12-04,36.6411579305842,04,2022-11-06,EnKF,4-step_ahead
2022-11-13,117.56850459778099,05,2022-11-06,EnKF,1-step_ahead
2022-11-20,158.957793532233,05,2022-11-06,EnKF,2-step_ahead
2022-11-27,54.091101041527395,05,2022-11-06,EnKF,3-step_ahead
2022-12-04,55.3461531109892,05,2022-11-06,EnKF,4-step_ahead
2022-11-13,1570.82039578229,06,2022-11-06,EnKF,1-step_ahead
2022-11-20,753.688234684781,06,2022-11-06,EnKF,2-step_ahead
2022-11-27,504.424420720571,06,2022-11-06,EnKF,3-step_ahead
2022-12-04,207.76619157656398,06,2022-11-06,EnKF,4-step_ahead
2022-11-13,66.8148694990604,08,2022-11-06,EnKF,1-step_ahead
2022-11-20,30.2939329727598,08,2022-11-06,EnKF,2-step_ahead
2022-11-27,35.823025886935,08,2022-11-06,EnKF,3-step_ahead
2022-12-04,11.1461817380582,08,2022-11-06,EnKF,4-step_ahead
2022-11-13,98.79053915314199,09,2022-11-06,EnKF,1-step_ahead
2022-11-20,48.490729946406496,09,2022-11-06,EnKF,2-step_ahead
2022-11-27,15.8077297806849,09,2022-11-06,EnKF,3-step_ahead
2022-12-04,19.080822910334803,09,2022-11-06,EnKF,4-step_ahead
2022-11-13,21.0763094446021,10,2022-11-06,EnKF,1-step_ahead
2022-11-20,14.9954404786464,10,2022-11-06,EnKF,2-step_ahead
2022-11-27,12.5108239139698,10,2022-11-06,EnKF,3-step_ahead
2022-12-04,17.928852962332602,10,2022-11-06,EnKF,4-step_ahead
2022-11-13,59.23886423426371,11,2022-11-06,EnKF,1-step_ahead
2022-11-20,24.8180014409397,11,2022-11-06,EnKF,2-step_ahead
2022-11-27,21.191989252896498,11,2022-11-06,EnKF,3-step_ahead
2022-12-04,14.2557536798263,11,2022-11-06,EnKF,4-step_ahead
2022-11-13,587.973006137626,12,2022-11-06,EnKF,1-step_ahead
2022-11-20,560.3261166170411,12,2022-11-06,EnKF,2-step_ahead
2022-11-27,269.452622786401,12,2022-11-06,EnKF,3-step_ahead
2022-12-04,259.15973985200503,12,2022-11-06,EnKF,4-step_ahead
2022-11-13,280.56659369246603,13,2022-11-06,EnKF,1-step_ahead
2022-11-20,227.007211843009,13,2022-11-06,EnKF,2-step_ahead
2022-11-27,118.785730384425,13,2022-11-06,EnKF,3-step_ahead
2022-12-04,123.846779125724,13,2022-11-06,EnKF,4-step_ahead
2022-11-13,0.4400185360364261,15,2022-11-06,EnKF,1-step_ahead
2022-11-20,19.4473774820665,15,2022-11-06,EnKF,2-step_ahead
2022-11-27,17.1456887007027,15,2022-11-06,EnKF,3-step_ahead
2022-12-04,18.8304193855905,15,2022-11-06,EnKF,4-step_ahead
2022-11-13,41.8556495381857,16,2022-11-06,EnKF,1-step_ahead
2022-11-20,0.0,16,2022-11-06,EnKF,2-step_ahead
2022-11-27,0.0,16,2022-11-06,EnKF,3-step_ahead
2022-12-04,0.0,16,2022-11-06,EnKF,4-step_ahead
2022-11-13,376.020212555421,17,2022-11-06,EnKF,1-step_ahead
2022-11-20,105.35091465329,17,2022-11-06,EnKF,2-step_ahead
2022-11-27,68.49670847605721,17,2022-11-06,EnKF,3-step_ahead
2022-12-04,47.391048679364395,17,2022-11-06,EnKF,4-step_ahead
2022-11-13,177.208282453316,18,2022-11-06,EnKF,1-step_ahead
2022-11-20,103.480609351742,18,2022-11-06,EnKF,2-step_ahead
2022-11-27,89.9622982298937,18,2022-11-06,EnKF,3-step_ahead
2022-12-04,59.3139835363667,18,2022-11-06,EnKF,4-step_ahead
2022-11-13,21.4320574993662,19,2022-11-06,EnKF,1-step_ahead
2022-11-20,23.0487642238184,19,2022-11-06,EnKF,2-step_ahead
2022-11-27,12.5337567693434,19,2022-11-06,EnKF,3-step_ahead
2022-12-04,14.9117716049664,19,2022-11-06,EnKF,4-step_ahead
2022-11-13,48.6863407188104,20,2022-11-06,EnKF,1-step_ahead
2022-11-20,24.900386231722198,20,2022-11-06,EnKF,2-step_ahead
2022-11-27,16.1984990008065,20,2022-11-06,EnKF,3-step_ahead
2022-12-04,17.8444229807824,20,2022-11-06,EnKF,4-step_ahead
2022-11-13,178.70730180628502,21,2022-11-06,EnKF,1-step_ahead
2022-11-20,95.0582652431475,21,2022-11-06,EnKF,2-step_ahead
2022-11-27,35.6214244583006,21,2022-11-06,EnKF,3-step_ahead
2022-12-04,43.23546669982161,21,2022-11-06,EnKF,4-step_ahead
2022-11-13,186.592701285092,22,2022-11-06,EnKF,1-step_ahead
2022-11-20,170.81964427922,22,2022-11-06,EnKF,2-step_ahead
2022-11-27,72.58289349808129,22,2022-11-06,EnKF,3-step_ahead
2022-12-04,67.79769394546099,22,2022-11-06,EnKF,4-step_ahead
2022-11-13,16.0793783858585,23,2022-11-06,EnKF,1-step_ahead
2022-11-20,12.7730907902148,23,2022-11-06,EnKF,2-step_ahead
2022-11-27,12.8629211766951,23,2022-11-06,EnKF,3-step_ahead
2022-12-04,13.104109590081404,23,2022-11-06,EnKF,4-step_ahead
2022-11-13,170.627057231761,24,2022-11-06,EnKF,1-step_ahead
2022-11-20,114.28211400219601,24,2022-11-06,EnKF,2-step_ahead
2022-11-27,58.654646087633196,24,2022-11-06,EnKF,3-step_ahead
2022-12-04,37.2217705268813,24,2022-11-06,EnKF,4-step_ahead
2022-11-13,40.9825465657987,25,2022-11-06,EnKF,1-step_ahead
2022-11-20,29.0999245254589,25,2022-11-06,EnKF,2-step_ahead
2022-11-27,18.0249965393555,25,2022-11-06,EnKF,3-step_ahead
2022-12-04,19.1815428177461,25,2022-11-06,EnKF,4-step_ahead
2022-11-13,170.649500242761,26,2022-11-06,EnKF,1-step_ahead
2022-11-20,55.752035357902095,26,2022-11-06,EnKF,2-step_ahead
