cnty,horizon,method,fct_date,step_ahead,fct_mean,true
17031,2022-02-20,AR_spatial,2022-02-27,1-step_ahead,4118.201800724823,4204.0
17031,2022-02-20,AR_spatial,2022-03-06,2-step_ahead,4103.1874440161855,3812.0
17031,2022-02-20,AR_spatial,2022-03-13,3-step_ahead,4109.100604761292,3255.0
17031,2022-02-20,AR_spatial,2022-03-20,4-step_ahead,4068.5846222704,3765.0
17031,2022-02-27,AR_spatial,2022-03-06,1-step_ahead,4220.559621019293,3812.0
17031,2022-02-27,AR_spatial,2022-03-13,2-step_ahead,4238.827225554873,3255.0
17031,2022-02-27,AR_spatial,2022-03-20,3-step_ahead,4243.904441310217,3765.0
17031,2022-02-27,AR_spatial,2022-03-27,4-step_ahead,4240.409043309209,4094.0
17031,2022-03-06,AR_spatial,2022-03-13,1-step_ahead,3819.822395213561,3255.0
17031,2022-03-06,AR_spatial,2022-03-20,2-step_ahead,3826.129562383407,3765.0
17031,2022-03-06,AR_spatial,2022-03-27,3-step_ahead,3874.219443807283,4094.0
17031,2022-03-06,AR_spatial,2022-04-03,4-step_ahead,3871.407815836512,5668.0
17031,2022-03-13,AR_spatial,2022-03-20,1-step_ahead,3281.444310677745,3765.0
17031,2022-03-13,AR_spatial,2022-03-27,2-step_ahead,3260.799060296914,4094.0
17031,2022-03-13,AR_spatial,2022-04-03,3-step_ahead,3269.248797354986,5668.0
17031,2022-03-13,AR_spatial,2022-04-10,4-step_ahead,3273.209720838126,6831.0
17031,2022-03-20,AR_spatial,2022-03-27,1-step_ahead,3769.102503315662,4094.0
17031,2022-03-20,AR_spatial,2022-04-03,2-step_ahead,3773.879385397419,5668.0
17031,2022-03-20,AR_spatial,2022-04-10,3-step_ahead,3777.604057704735,6831.0
17031,2022-03-20,AR_spatial,2022-04-17,4-step_ahead,3767.9975033436986,9227.0
17031,2022-03-27,AR_spatial,2022-04-03,1-step_ahead,4091.921489418357,5668.0
17031,2022-03-27,AR_spatial,2022-04-10,2-step_ahead,4101.411213664092,6831.0
17031,2022-03-27,AR_spatial,2022-04-17,3-step_ahead,4129.703567226604,9227.0
17031,2022-03-27,AR_spatial,2022-04-24,4-step_ahead,4107.8722801295335,11482.0
17031,2022-04-03,AR_spatial,2022-04-10,1-step_ahead,5682.894258246151,6831.0
17031,2022-04-03,AR_spatial,2022-04-17,2-step_ahead,5681.877986571718,9227.0
17031,2022-04-03,AR_spatial,2022-04-24,3-step_ahead,5680.504865444756,11482.0
17031,2022-04-03,AR_spatial,2022-05-01,4-step_ahead,5692.500338090927,13858.0
17031,2022-04-10,AR_spatial,2022-04-17,1-step_ahead,6887.762359255931,9227.0
17031,2022-04-10,AR_spatial,2022-04-24,2-step_ahead,6853.537312976366,11482.0
17031,2022-04-10,AR_spatial,2022-05-01,3-step_ahead,6887.733166347306,13858.0
17031,2022-04-10,AR_spatial,2022-05-08,4-step_ahead,6877.514289182584,18370.0
17031,2022-04-17,AR_spatial,2022-04-24,1-step_ahead,9258.0515678613,11482.0
17031,2022-04-17,AR_spatial,2022-05-01,2-step_ahead,9271.264298225084,13858.0
17031,2022-04-17,AR_spatial,2022-05-08,3-step_ahead,9220.087164398465,18370.0
17031,2022-04-17,AR_spatial,2022-05-15,4-step_ahead,9253.562152380491,18084.0
17031,2020-08-02,ENKF,2020-08-09,1-step_ahead,3956.25437769205,4479.0
17031,2020-08-02,ENKF,2020-08-16,2-step_ahead,4174.068331272545,5223.0
17031,2020-08-02,ENKF,2020-08-23,3-step_ahead,4174.086646262731,4557.0
17031,2020-08-02,ENKF,2020-08-30,4-step_ahead,4174.253042123833,5492.0
17031,2020-08-09,ENKF,2020-08-16,1-step_ahead,4396.11971858461,5223.0
17031,2020-08-09,ENKF,2020-08-23,2-step_ahead,4468.16758582239,4557.0
17031,2020-08-09,ENKF,2020-08-30,3-step_ahead,4468.1757474396,5492.0
17031,2020-08-09,ENKF,2020-09-06,4-step_ahead,4468.097647175688,3736.0
17031,2020-08-16,ENKF,2020-08-23,1-step_ahead,4649.7575385203245,4557.0
17031,2020-08-16,ENKF,2020-08-30,2-step_ahead,4791.244476716704,5492.0
17031,2020-08-16,ENKF,2020-09-06,3-step_ahead,4791.166198529158,3736.0
17031,2020-08-16,ENKF,2020-09-13,4-step_ahead,4791.310518119659,4224.0
17031,2020-08-23,ENKF,2020-08-30,1-step_ahead,4753.184829155405,5492.0
17031,2020-08-23,ENKF,2020-09-06,2-step_ahead,4747.461087209391,3736.0
17031,2020-08-23,ENKF,2020-09-13,3-step_ahead,4747.353089752812,4224.0
17031,2020-08-23,ENKF,2020-09-20,4-step_ahead,4747.355335178581,4508.0
17031,2020-08-30,ENKF,2020-09-06,1-step_ahead,4899.518788140442,3736.0
17031,2020-08-30,ENKF,2020-09-13,2-step_ahead,5024.824680089223,4224.0
17031,2020-08-30,ENKF,2020-09-20,3-step_ahead,5024.581241855456,4508.0
17031,2020-08-30,ENKF,2020-09-27,4-step_ahead,5024.631072684191,4757.0
17031,2020-09-06,ENKF,2020-09-13,1-step_ahead,4864.833805727947,4224.0
17031,2020-09-06,ENKF,2020-09-20,2-step_ahead,4579.1000279453,4508.0
17031,2020-09-06,ENKF,2020-09-27,3-step_ahead,4579.148846477998,4757.0
17031,2020-09-06,ENKF,2020-10-04,4-step_ahead,4579.080348755029,5673.0
17031,2020-09-13,ENKF,2020-09-20,1-step_ahead,4384.559988981258,4508.0
17031,2020-09-13,ENKF,2020-09-27,2-step_ahead,4278.615818535531,4757.0
17031,2020-09-13,ENKF,2020-10-04,3-step_ahead,4278.550702334236,5673.0
17031,2020-09-13,ENKF,2020-10-11,4-step_ahead,4278.407317301346,8706.0
17031,2020-09-20,ENKF,2020-09-27,1-step_ahead,4328.886122319149,4757.0
17031,2020-09-20,ENKF,2020-10-04,2-step_ahead,4341.327516693273,5673.0
17031,2020-09-20,ENKF,2020-10-11,3-step_ahead,4341.421588425555,8706.0
17031,2020-09-20,ENKF,2020-10-18,4-step_ahead,4341.400939333951,11597.0
17031,2020-09-27,ENKF,2020-10-04,1-step_ahead,4409.96611433418,5673.0
17031,2020-09-27,ENKF,2020-10-11,2-step_ahead,4509.878676429798,8706.0
17031,2020-09-27,ENKF,2020-10-18,3-step_ahead,4509.768620109069,11597.0
17031,2020-09-27,ENKF,2020-10-25,4-step_ahead,4509.864536581619,15843.0
17031,2020-10-04,ENKF,2020-10-11,1-step_ahead,4766.635005537828,8706.0
17031,2020-10-04,ENKF,2020-10-18,2-step_ahead,4942.591301225155,11597.0
17031,2020-10-04,ENKF,2020-10-25,3-step_ahead,4942.725297703146,15843.0
17031,2020-10-04,ENKF,2020-11-01,4-step_ahead,4942.6656321360215,25264.0
17031,2020-10-11,ENKF,2020-10-18,1-step_ahead,5775.1354237377245,11597.0
17031,2020-10-11,ENKF,2020-10-25,2-step_ahead,6476.071602600075,15843.0
17031,2020-10-11,ENKF,2020-11-01,3-step_ahead,6476.08177018768,25264.0
17031,2020-10-11,ENKF,2020-11-08,4-step_ahead,6476.109694687127,31468.0
17031,2020-10-18,ENKF,2020-10-25,1-step_ahead,7883.327094715119,15843.0
17031,2020-10-18,ENKF,2020-11-01,2-step_ahead,8887.921889074292,25264.0
17031,2020-10-18,ENKF,2020-11-08,3-step_ahead,8887.729915633128,31468.0
17031,2020-10-18,ENKF,2020-11-15,4-step_ahead,8887.777150303475,30634.0
17031,2020-10-25,ENKF,2020-11-01,1-step_ahead,10332.467003707949,25264.0
17031,2020-10-25,ENKF,2020-11-08,2-step_ahead,11010.3275337331,31468.0
17031,2020-10-25,ENKF,2020-11-15,3-step_ahead,11010.530767407528,30634.0
17031,2020-10-25,ENKF,2020-11-22,4-step_ahead,11010.322902185988,24556.0
17031,2020-11-01,ENKF,2020-11-08,1-step_ahead,15539.40563998479,31468.0
17031,2020-11-01,ENKF,2020-11-15,2-step_ahead,18249.22478023969,30634.0
17031,2020-11-01,ENKF,2020-11-22,3-step_ahead,18249.11651545079,24556.0
17031,2020-11-01,ENKF,2020-11-29,4-step_ahead,18249.13062863209,24231.0
17031,2020-11-08,ENKF,2020-11-15,1-step_ahead,21442.53536655201,30634.0
17031,2020-11-08,ENKF,2020-11-22,2-step_ahead,24224.325555108368,24556.0
17031,2020-11-08,ENKF,2020-11-29,3-step_ahead,24224.55374854815,24231.0
17031,2020-11-08,ENKF,2020-12-06,4-step_ahead,24224.277012329552,23648.0
17031,2020-11-15,ENKF,2020-11-22,1-step_ahead,27925.283880500472,24556.0
17031,2020-11-15,ENKF,2020-11-29,2-step_ahead,29330.592516141245,24231.0
17031,2020-11-15,ENKF,2020-12-06,3-step_ahead,29330.62516026752,23648.0
17031,2020-11-15,ENKF,2020-12-13,4-step_ahead,29330.61132622295,19363.0
17031,2020-11-22,ENKF,2020-11-29,1-step_ahead,28229.975945444312,24231.0
17031,2020-11-22,ENKF,2020-12-06,2-step_ahead,27683.954548403795,23648.0
17031,2020-11-22,ENKF,2020-12-13,3-step_ahead,27683.582623625123,19363.0
17031,2020-11-22,ENKF,2020-12-20,4-step_ahead,27683.932245323027,14656.0
17031,2020-11-29,ENKF,2020-12-06,1-step_ahead,26614.893469916133,23648.0
17031,2020-11-29,ENKF,2020-12-13,2-step_ahead,25761.141245057457,19363.0
17031,2020-11-29,ENKF,2020-12-20,3-step_ahead,25761.310199866766,14656.0
17031,2020-11-29,ENKF,2020-12-27,4-step_ahead,25761.304767849564,14462.0
17031,2020-12-06,ENKF,2020-12-13,1-step_ahead,24853.11006960558,19363.0
17031,2020-12-06,ENKF,2020-12-20,2-step_ahead,24449.758572386578,14656.0
17031,2020-12-06,ENKF,2020-12-27,3-step_ahead,24449.68421497999,14462.0
17031,2020-12-06,ENKF,2021-01-03,4-step_ahead,24449.80324332172,18049.0
17031,2020-12-13,ENKF,2020-12-20,1-step_ahead,23791.9181237666,14656.0
17031,2020-12-13,ENKF,2020-12-27,2-step_ahead,22473.545812781784,14462.0
17031,2020-12-13,ENKF,2021-01-03,3-step_ahead,22473.52045209525,18049.0
17031,2020-12-13,ENKF,2021-01-10,4-step_ahead,22473.84697506076,15394.0
17031,2020-12-20,ENKF,2020-12-27,1-step_ahead,19473.443820177345,14462.0
17031,2020-12-20,ENKF,2021-01-03,2-step_ahead,18104.72768196498,18049.0
17031,2020-12-20,ENKF,2021-01-10,3-step_ahead,18104.89455641725,15394.0
17031,2020-12-20,ENKF,2021-01-17,4-step_ahead,18104.57033706672,12215.0
17031,2020-12-27,ENKF,2021-01-03,1-step_ahead,17367.017973923008,18049.0
17031,2020-12-27,ENKF,2021-01-10,2-step_ahead,16258.211673339014,15394.0
17031,2020-12-27,ENKF,2021-01-17,3-step_ahead,16258.402376751475,12215.0
17031,2020-12-27,ENKF,2021-01-24,4-step_ahead,16258.139142550004,9142.0
17031,2021-01-03,ENKF,2021-01-10,1-step_ahead,16099.815060046967,15394.0
17031,2021-01-03,ENKF,2021-01-17,2-step_ahead,16276.150019926308,12215.0
17031,2021-01-03,ENKF,2021-01-24,3-step_ahead,16276.247594589076,9142.0
17031,2021-01-03,ENKF,2021-01-31,4-step_ahead,16276.236684985515,6998.0
17031,2021-01-10,ENKF,2021-01-17,1-step_ahead,16325.541213579128,12215.0
17031,2021-01-10,ENKF,2021-01-24,2-step_ahead,16203.4144840198,9142.0
17031,2021-01-10,ENKF,2021-01-31,3-step_ahead,16203.381945750096,6998.0
17031,2021-01-10,ENKF,2021-02-07,4-step_ahead,16203.461083408212,5601.0
17031,2021-01-17,ENKF,2021-01-24,1-step_ahead,15011.038951680532,9142.0
17031,2021-01-17,ENKF,2021-01-31,2-step_ahead,14326.822704975377,6998.0
17031,2021-01-17,ENKF,2021-02-07,3-step_ahead,14326.795891063057,5601.0
17031,2021-01-17,ENKF,2021-02-14,4-step_ahead,14326.829451478145,4038.0
17031,2021-01-24,ENKF,2021-01-31,1-step_ahead,12978.049335957156,6998.0
17031,2021-01-24,ENKF,2021-02-07,2-step_ahead,11631.839284972404,5601.0
17031,2021-01-24,ENKF,2021-02-14,3-step_ahead,11632.160292439978,4038.0
17031,2021-01-24,ENKF,2021-02-21,4-step_ahead,11631.884201291949,4565.0
17031,2021-01-31,ENKF,2021-02-07,1-step_ahead,10401.68016173772,5601.0
17031,2021-01-31,ENKF,2021-02-14,2-step_ahead,9369.632244643812,4038.0
17031,2021-01-31,ENKF,2021-02-21,3-step_ahead,9369.770463102206,4565.0
17031,2021-01-31,ENKF,2021-02-28,4-step_ahead,9369.538890432566,4554.0
17031,2021-02-07,ENKF,2021-02-14,1-step_ahead,8208.27340380632,4038.0
17031,2021-02-07,ENKF,2021-02-21,2-step_ahead,7305.223890684661,4565.0
17031,2021-02-07,ENKF,2021-02-28,3-step_ahead,7305.288276951759,4554.0
17031,2021-02-07,ENKF,2021-03-07,4-step_ahead,7305.471504888439,3926.0
17031,2021-02-14,ENKF,2021-02-21,1-step_ahead,6279.940854007844,4565.0
17031,2021-02-14,ENKF,2021-02-28,2-step_ahead,5620.816421365656,4554.0
17031,2021-02-14,ENKF,2021-03-07,3-step_ahead,5620.8178890323625,3926.0
17031,2021-02-14,ENKF,2021-03-14,4-step_ahead,5620.809766508639,5178.0
17031,2021-02-21,ENKF,2021-02-28,1-step_ahead,5203.883684051281,4554.0
17031,2021-02-21,ENKF,2021-03-07,2-step_ahead,4855.195287157898,3926.0
17031,2021-02-21,ENKF,2021-03-14,3-step_ahead,4855.040136069119,5178.0
17031,2021-02-21,ENKF,2021-03-21,4-step_ahead,4854.998538897316,6366.0
17031,2021-02-28,ENKF,2021-03-07,1-step_ahead,4699.5883812794345,3926.0
17031,2021-02-28,ENKF,2021-03-14,2-step_ahead,4580.600323146385,5178.0
17031,2021-02-28,ENKF,2021-03-21,3-step_ahead,4580.687606132822,6366.0
17031,2021-02-28,ENKF,2021-03-28,4-step_ahead,4580.753427890653,8239.0
17031,2021-03-07,ENKF,2021-03-14,1-step_ahead,4323.987195992784,5178.0
17031,2021-03-07,ENKF,2021-03-21,2-step_ahead,4208.0373647115775,6366.0
17031,2021-03-07,ENKF,2021-03-28,3-step_ahead,4208.0542671342855,8239.0
17031,2021-03-07,ENKF,2021-04-04,4-step_ahead,4208.070493828855,9419.0
17031,2021-03-14,ENKF,2021-03-21,1-step_ahead,4386.049222953559,6366.0
17031,2021-03-14,ENKF,2021-03-28,2-step_ahead,4542.186573001673,8239.0
17031,2021-03-14,ENKF,2021-04-04,3-step_ahead,4542.288438252814,9419.0
17031,2021-03-14,ENKF,2021-04-11,4-step_ahead,4542.041420921509,9016.0
17031,2021-03-21,ENKF,2021-03-28,1-step_ahead,5000.328402249375,8239.0
17031,2021-03-21,ENKF,2021-04-04,2-step_ahead,5334.030050530797,9419.0
17031,2021-03-21,ENKF,2021-04-11,3-step_ahead,5333.860732517438,9016.0
17031,2021-03-21,ENKF,2021-04-18,4-step_ahead,5334.007347303384,7695.0
17031,2021-03-28,ENKF,2021-04-04,1-step_ahead,5868.726183686988,9419.0
17031,2021-03-28,ENKF,2021-04-11,2-step_ahead,6548.769483455631,9016.0
17031,2021-03-28,ENKF,2021-04-18,3-step_ahead,6548.114377581747,7695.0
17031,2021-03-28,ENKF,2021-04-25,4-step_ahead,6548.337353149138,7277.0
17031,2021-04-04,ENKF,2021-04-11,1-step_ahead,7286.295878758305,9016.0
17031,2021-04-04,ENKF,2021-04-18,2-step_ahead,8010.322265813359,7695.0
17031,2021-04-04,ENKF,2021-04-25,3-step_ahead,8010.633741472498,7277.0
17031,2021-04-04,ENKF,2021-05-02,4-step_ahead,8010.497596568894,6078.0
17031,2021-04-11,ENKF,2021-04-18,1-step_ahead,8347.65185061749,7695.0
17031,2021-04-11,ENKF,2021-04-25,2-step_ahead,8654.724952058285,7277.0
17031,2021-04-11,ENKF,2021-05-02,3-step_ahead,8654.551387314335,6078.0
17031,2021-04-11,ENKF,2021-05-09,4-step_ahead,8654.571354420157,4668.0
17031,2021-04-18,ENKF,2021-04-25,1-step_ahead,8555.253338566748,7277.0
17031,2021-04-18,ENKF,2021-05-02,2-step_ahead,8337.682622117223,6078.0
17031,2021-04-18,ENKF,2021-05-09,3-step_ahead,8337.7884997027,4668.0
17031,2021-04-18,ENKF,2021-05-16,4-step_ahead,8338.002900413354,4036.0
17031,2021-04-25,ENKF,2021-05-02,1-step_ahead,8071.84510050097,6078.0
17031,2021-04-25,ENKF,2021-05-09,2-step_ahead,7799.852896488387,4668.0
17031,2021-04-25,ENKF,2021-05-16,3-step_ahead,7799.97915840731,4036.0
17031,2021-04-25,ENKF,2021-05-23,4-step_ahead,7800.015601527528,2795.0
17031,2021-05-02,ENKF,2021-05-09,1-step_ahead,7033.117823184701,4668.0
17031,2021-05-02,ENKF,2021-05-16,2-step_ahead,6542.921431832947,4036.0
17031,2021-05-02,ENKF,2021-05-23,3-step_ahead,6542.903108437429,2795.0
17031,2021-05-02,ENKF,2021-05-30,4-step_ahead,6542.833676828304,1622.0
17031,2021-05-09,ENKF,2021-05-16,1-step_ahead,6452.326631272677,4036.0
17031,2021-05-09,ENKF,2021-05-23,2-step_ahead,5980.480761808461,2795.0
17031,2021-05-09,ENKF,2021-05-30,3-step_ahead,5980.735124415951,1622.0
17031,2021-05-09,ENKF,2021-06-06,4-step_ahead,5980.645772851538,921.0
17031,2021-05-16,ENKF,2021-05-23,1-step_ahead,5344.024967395933,2795.0
17031,2021-05-16,ENKF,2021-05-30,2-step_ahead,4889.374205600821,1622.0
17031,2021-05-16,ENKF,2021-06-06,3-step_ahead,4889.498248903779,921.0
17031,2021-05-16,ENKF,2021-06-13,4-step_ahead,4889.4546477816775,467.0
17031,2021-05-23,ENKF,2021-05-30,1-step_ahead,4390.247598480432,1622.0
17031,2021-05-23,ENKF,2021-06-06,2-step_ahead,3992.651052030968,921.0
17031,2021-05-23,ENKF,2021-06-13,3-step_ahead,3992.817984183552,467.0
17031,2021-05-23,ENKF,2021-06-20,4-step_ahead,3992.849168987362,514.0
17031,2021-05-30,ENKF,2021-06-06,1-step_ahead,3418.099615909276,921.0
17031,2021-05-30,ENKF,2021-06-13,2-step_ahead,2888.509953776957,467.0
17031,2021-05-30,ENKF,2021-06-20,3-step_ahead,2888.4162771919514,514.0
17031,2021-05-30,ENKF,2021-06-27,4-step_ahead,2888.3335603028536,458.0
17031,2021-06-06,ENKF,2021-06-13,1-step_ahead,2263.833599218517,467.0
17031,2021-06-06,ENKF,2021-06-20,2-step_ahead,1769.1304666555957,514.0
17031,2021-06-06,ENKF,2021-06-27,3-step_ahead,1769.124843910453,458.0
17031,2021-06-06,ENKF,2021-07-04,4-step_ahead,1768.924734899425,749.0
17031,2021-06-13,ENKF,2021-06-20,1-step_ahead,1196.715906800353,514.0
17031,2021-06-13,ENKF,2021-06-27,2-step_ahead,918.5267081654164,458.0
17031,2021-06-13,ENKF,2021-07-04,3-step_ahead,918.785466123256,749.0
17031,2021-06-13,ENKF,2021-07-11,4-step_ahead,918.7909079832024,1006.0
17031,2021-06-20,ENKF,2021-06-27,1-step_ahead,814.8668983969837,458.0
17031,2021-06-20,ENKF,2021-07-04,2-step_ahead,656.0471132672392,749.0
17031,2021-06-20,ENKF,2021-07-11,3-step_ahead,656.3112136938144,1006.0
17031,2021-06-20,ENKF,2021-07-18,4-step_ahead,656.1914642888587,2240.0
17031,2021-06-27,ENKF,2021-07-04,1-step_ahead,688.3359749608207,749.0
17031,2021-06-27,ENKF,2021-07-11,2-step_ahead,593.6368561957497,1006.0
17031,2021-06-27,ENKF,2021-07-18,3-step_ahead,593.7051131613553,2240.0
17031,2021-06-27,ENKF,2021-07-25,4-step_ahead,593.8271860284731,2923.0
17031,2021-07-04,ENKF,2021-07-11,1-step_ahead,503.4242739714682,1006.0
17031,2021-07-04,ENKF,2021-07-18,2-step_ahead,551.9560512364842,2240.0
17031,2021-07-04,ENKF,2021-07-25,3-step_ahead,551.8479043068364,2923.0
17031,2021-07-04,ENKF,2021-08-01,4-step_ahead,551.7849521714961,4731.0
17031,2021-07-11,ENKF,2021-07-18,1-step_ahead,681.4939564323287,2240.0
17031,2021-07-11,ENKF,2021-07-25,2-step_ahead,762.7953247085678,2923.0
17031,2021-07-11,ENKF,2021-08-01,3-step_ahead,763.0372784653447,4731.0
17031,2021-07-11,ENKF,2021-08-08,4-step_ahead,762.988925603917,5494.0
17031,2021-07-18,ENKF,2021-07-25,1-step_ahead,1111.0280390329426,2923.0
17031,2021-07-18,ENKF,2021-08-01,2-step_ahead,1426.660778279649,4731.0
17031,2021-07-18,ENKF,2021-08-08,3-step_ahead,1426.6481088197324,5494.0
17031,2021-07-18,ENKF,2021-08-15,4-step_ahead,1426.449048438459,6711.0
17031,2021-07-25,ENKF,2021-08-01,1-step_ahead,1598.7413468131565,4731.0
17031,2021-07-25,ENKF,2021-08-08,2-step_ahead,1972.64604826714,5494.0
17031,2021-07-25,ENKF,2021-08-15,3-step_ahead,1972.7083812545752,6711.0
17031,2021-07-25,ENKF,2021-08-22,4-step_ahead,1972.7406524829569,7072.0
17031,2021-08-01,ENKF,2021-08-08,1-step_ahead,2620.021493297653,5494.0
17031,2021-08-01,ENKF,2021-08-15,2-step_ahead,3227.093494007713,6711.0
17031,2021-08-01,ENKF,2021-08-22,3-step_ahead,3226.815102245541,7072.0
17031,2021-08-01,ENKF,2021-08-29,4-step_ahead,3226.839993835428,7762.0
17031,2021-08-08,ENKF,2021-08-15,1-step_ahead,3975.55455096683,6711.0
17031,2021-08-08,ENKF,2021-08-22,2-step_ahead,4455.08759006206,7072.0
17031,2021-08-08,ENKF,2021-08-29,3-step_ahead,4455.343555493513,7762.0
17031,2021-08-08,ENKF,2021-09-05,4-step_ahead,4455.038749874453,6787.0
17031,2021-08-15,ENKF,2021-08-22,1-step_ahead,5340.118454956799,7072.0
17031,2021-08-15,ENKF,2021-08-29,2-step_ahead,5829.286310188589,7762.0
17031,2021-08-15,ENKF,2021-09-05,3-step_ahead,5829.281202825368,6787.0
17031,2021-08-15,ENKF,2021-09-12,4-step_ahead,5829.444226693711,6728.0
17031,2021-08-22,ENKF,2021-08-29,1-step_ahead,6291.662880054909,7762.0
17031,2021-08-22,ENKF,2021-09-05,2-step_ahead,6579.654722393258,6787.0
17031,2021-08-22,ENKF,2021-09-12,3-step_ahead,6579.721649396815,6728.0
17031,2021-08-22,ENKF,2021-09-19,4-step_ahead,6579.8533387072375,6060.0
17031,2021-08-29,ENKF,2021-09-05,1-step_ahead,6963.828328693751,6787.0
17031,2021-08-29,ENKF,2021-09-12,2-step_ahead,7183.048957880237,6728.0
17031,2021-08-29,ENKF,2021-09-19,3-step_ahead,7183.293708301615,6060.0
17031,2021-08-29,ENKF,2021-09-26,4-step_ahead,7183.105190771632,5166.0
17031,2021-09-05,ENKF,2021-09-12,1-step_ahead,7165.028722983087,6728.0
17031,2021-09-05,ENKF,2021-09-19,2-step_ahead,7145.591118011274,6060.0
17031,2021-09-05,ENKF,2021-09-26,3-step_ahead,7145.675072214333,5166.0
17031,2021-09-05,ENKF,2021-10-03,4-step_ahead,7145.5558437700365,5873.0
17031,2020-08-02,PatchSim_adpt,2020-08-09,1-step_ahead,5094.5,4479.0
17031,2020-08-02,PatchSim_adpt,2020-08-16,2-step_ahead,5607.0,5223.0
17031,2020-08-02,PatchSim_adpt,2020-08-23,3-step_ahead,6098.5,4557.0
17031,2020-08-02,PatchSim_adpt,2020-08-30,4-step_ahead,6578.5,5492.0
17031,2020-08-09,PatchSim_adpt,2020-08-16,1-step_ahead,5284.5,5223.0
17031,2020-08-09,PatchSim_adpt,2020-08-23,2-step_ahead,5700.5,4557.0
17031,2020-08-09,PatchSim_adpt,2020-08-30,3-step_ahead,6094.0,5492.0
17031,2020-08-09,PatchSim_adpt,2020-09-06,4-step_ahead,6452.0,3736.0
17031,2020-08-16,PatchSim_adpt,2020-08-23,1-step_ahead,5344.0,4557.0
17031,2020-08-16,PatchSim_adpt,2020-08-30,2-step_ahead,5594.5,5492.0
17031,2020-08-16,PatchSim_adpt,2020-09-06,3-step_ahead,5807.0,3736.0
17031,2020-08-16,PatchSim_adpt,2020-09-13,4-step_ahead,5963.0,4224.0
17031,2020-08-23,PatchSim_adpt,2020-08-30,1-step_ahead,5093.5,5492.0
17031,2020-08-23,PatchSim_adpt,2020-09-06,2-step_ahead,5217.5,3736.0
17031,2020-08-23,PatchSim_adpt,2020-09-13,3-step_ahead,5288.0,4224.0
17031,2020-08-23,PatchSim_adpt,2020-09-20,4-step_ahead,5309.0,4508.0
17031,2020-08-30,PatchSim_adpt,2020-09-06,1-step_ahead,5084.5,3736.0
17031,2020-08-30,PatchSim_adpt,2020-09-13,2-step_ahead,5020.5,4224.0
17031,2020-08-30,PatchSim_adpt,2020-09-20,3-step_ahead,4940.0,4508.0
17031,2020-08-30,PatchSim_adpt,2020-09-27,4-step_ahead,4828.5,4757.0
17031,2020-09-06,PatchSim_adpt,2020-09-13,1-step_ahead,4272.0,4224.0
17031,2020-09-06,PatchSim_adpt,2020-09-20,2-step_ahead,4152.0,4508.0
17031,2020-09-06,PatchSim_adpt,2020-09-27,3-step_ahead,3978.0,4757.0
17031,2020-09-06,PatchSim_adpt,2020-10-04,4-step_ahead,3794.0,5673.0
17031,2020-09-13,PatchSim_adpt,2020-09-20,1-step_ahead,3717.0,4508.0
17031,2020-09-13,PatchSim_adpt,2020-09-27,2-step_ahead,3465.0,4757.0
17031,2020-09-13,PatchSim_adpt,2020-10-04,3-step_ahead,3222.0,5673.0
17031,2020-09-13,PatchSim_adpt,2020-10-11,4-step_ahead,2983.0,8706.0
17031,2020-09-20,PatchSim_adpt,2020-09-27,1-step_ahead,3900.0,4757.0
17031,2020-09-20,PatchSim_adpt,2020-10-04,2-step_ahead,3624.0,5673.0
17031,2020-09-20,PatchSim_adpt,2020-10-11,3-step_ahead,3369.5,8706.0
17031,2020-09-20,PatchSim_adpt,2020-10-18,4-step_ahead,3111.0,11597.0
17031,2020-09-27,PatchSim_adpt,2020-10-04,1-step_ahead,4644.0,5673.0
17031,2020-09-27,PatchSim_adpt,2020-10-11,2-step_ahead,4608.0,8706.0
17031,2020-09-27,PatchSim_adpt,2020-10-18,3-step_ahead,4554.0,11597.0
17031,2020-09-27,PatchSim_adpt,2020-10-25,4-step_ahead,4475.0,15843.0
17031,2020-10-04,PatchSim_adpt,2020-10-11,1-step_ahead,5413.0,8706.0
17031,2020-10-04,PatchSim_adpt,2020-10-18,2-step_ahead,5524.0,11597.0
17031,2020-10-04,PatchSim_adpt,2020-10-25,3-step_ahead,5569.0,15843.0
17031,2020-10-04,PatchSim_adpt,2020-11-01,4-step_ahead,5582.0,25264.0
17031,2020-10-11,PatchSim_adpt,2020-10-18,1-step_ahead,8446.0,11597.0
17031,2020-10-11,PatchSim_adpt,2020-10-25,2-step_ahead,9018.0,15843.0
17031,2020-10-11,PatchSim_adpt,2020-11-01,3-step_ahead,9530.0,25264.0
17031,2020-10-11,PatchSim_adpt,2020-11-08,4-step_ahead,9917.0,31468.0
17031,2020-10-18,PatchSim_adpt,2020-10-25,1-step_ahead,15997.0,15843.0
17031,2020-10-18,PatchSim_adpt,2020-11-01,2-step_ahead,19689.0,25264.0
17031,2020-10-18,PatchSim_adpt,2020-11-08,3-step_ahead,23314.0,31468.0
17031,2020-10-18,PatchSim_adpt,2020-11-15,4-step_ahead,26409.5,30634.0
17031,2020-10-25,PatchSim_adpt,2020-11-01,1-step_ahead,16615.0,25264.0
17031,2020-10-25,PatchSim_adpt,2020-11-08,2-step_ahead,20738.0,31468.0
17031,2020-10-25,PatchSim_adpt,2020-11-15,3-step_ahead,25328.0,30634.0
17031,2020-10-25,PatchSim_adpt,2020-11-22,4-step_ahead,30464.0,24556.0
