cnty,horizon,method,fct_date,step_ahead,fct_mean,fct_std,true
06073,2020-08-09,PatchSim_adpt,2020-08-16,1-step_ahead,2041.0,72.44897959183673,1986.0
12086,2020-08-09,PatchSim_adpt,2020-08-16,1-step_ahead,8512.0,677.4489795918345,6807.0
17031,2020-08-09,PatchSim_adpt,2020-08-16,1-step_ahead,5284.5,118.6096938775512,5223.0
36047,2020-08-09,PatchSim_adpt,2020-08-16,1-step_ahead,0.0,0.0,549.0
48113,2020-08-09,PatchSim_adpt,2020-08-16,1-step_ahead,4054.0,120.67602040816308,4636.0
48201,2020-08-09,PatchSim_adpt,2020-08-16,1-step_ahead,7766.0,352.8443877551015,10244.0
04013,2020-08-02,PatchSim_adpt,2020-08-09,1-step_ahead,6942.0,390.67602040816286,3320.0
06037,2020-08-02,PatchSim_adpt,2020-08-09,1-step_ahead,14652.0,520.8163265306118,14089.0
06059,2020-08-02,PatchSim_adpt,2020-08-09,1-step_ahead,2121.0,117.24489795918328,1853.0
06065,2020-08-02,PatchSim_adpt,2020-08-09,1-step_ahead,2798.0,105.4591836734693,5309.0
06073,2020-08-02,PatchSim_adpt,2020-08-09,1-step_ahead,2462.0,100.20408163265289,2114.0
12086,2020-08-02,PatchSim_adpt,2020-08-09,1-step_ahead,10588.0,1512.9336734693882,13190.0
17031,2020-08-02,PatchSim_adpt,2020-08-09,1-step_ahead,5094.5,241.04591836734684,4479.0
36047,2020-08-02,PatchSim_adpt,2020-08-09,1-step_ahead,0.0,0.0,604.0
48113,2020-08-02,PatchSim_adpt,2020-08-09,1-step_ahead,4977.0,150.5357142857144,10178.0
48201,2020-08-02,PatchSim_adpt,2020-08-09,1-step_ahead,10667.0,269.6811224489791,9893.0
04013,2021-09-12,PatchSim_adpt-Delta,2021-09-19,1-step_ahead,10598.5,569.6683673469385,11264.0
04013,2021-09-19,PatchSim_adpt-Delta,2021-09-26,1-step_ahead,9918.0,569.1836734693879,12164.0
04013,2021-09-05,PatchSim_adpt-Delta,2021-09-12,1-step_ahead,10476.0,763.7244897959192,12179.0
04013,2021-08-29,PatchSim_adpt-Delta,2021-09-05,1-step_ahead,13833.0,880.688775510203,12410.0
04013,2021-08-22,PatchSim_adpt-Delta,2021-08-29,1-step_ahead,15466.0,1053.686224489797,14501.0
04013,2021-08-15,PatchSim_adpt-Delta,2021-08-22,1-step_ahead,16474.5,1204.7831632653065,15487.0
04013,2021-08-01,PatchSim_adpt-Delta,2021-08-08,1-step_ahead,32435.0,5486.479591836731,13125.0
04013,2021-07-25,PatchSim_adpt-Delta,2021-08-01,1-step_ahead,23195.5,5763.392857142851,11475.0
04013,2021-07-18,PatchSim_adpt-Delta,2021-07-25,1-step_ahead,17789.0,5723.073979591836,8024.0
04013,2021-07-11,PatchSim_adpt-Delta,2021-07-18,1-step_ahead,8711.0,3718.584183673466,6553.0
04013,2021-07-04,PatchSim_adpt-Delta,2021-07-11,1-step_ahead,4722.0,2159.872448979592,3679.0
04013,2021-06-27,PatchSim_adpt-Delta,2021-07-04,1-step_ahead,4214.5,1552.9591836734687,2686.0
06037,2021-09-12,PatchSim_adpt-Delta,2021-09-19,1-step_ahead,13078.5,1565.4081632653076,10190.0
06059,2021-09-12,PatchSim_adpt-Delta,2021-09-19,1-step_ahead,2680.0,159.45153061224494,2692.0
06065,2021-09-12,PatchSim_adpt-Delta,2021-09-19,1-step_ahead,3948.0,380.6377551020408,2426.0
06073,2021-09-12,PatchSim_adpt-Delta,2021-09-19,1-step_ahead,3449.5,231.4285714285716,3352.0
06037,2021-09-19,PatchSim_adpt-Delta,2021-09-26,1-step_ahead,7563.0,402.0918367346941,9015.0
06037,2021-09-05,PatchSim_adpt-Delta,2021-09-12,1-step_ahead,6503.0,507.44897959183686,14991.0
06037,2021-08-29,PatchSim_adpt-Delta,2021-09-05,1-step_ahead,10404.0,856.2117346938782,10898.0
06037,2021-08-22,PatchSim_adpt-Delta,2021-08-29,1-step_ahead,27267.0,1968.76275510204,16082.0
06037,2021-08-15,PatchSim_adpt-Delta,2021-08-22,1-step_ahead,31121.0,2020.0892857142856,20422.0
06037,2021-08-01,PatchSim_adpt-Delta,2021-08-08,1-step_ahead,962.5,1717.4744897959188,23678.0
06037,2021-07-25,PatchSim_adpt-Delta,2021-08-01,1-step_ahead,1175.0,1917.5510204081645,23032.0
06037,2021-07-18,PatchSim_adpt-Delta,2021-07-25,1-step_ahead,1447.0,1790.573979591838,18553.0
06037,2021-07-11,PatchSim_adpt-Delta,2021-07-18,1-step_ahead,1831.0,1459.7193877551022,15533.0
06037,2021-07-04,PatchSim_adpt-Delta,2021-07-11,1-step_ahead,708.0,503.7372448979592,9670.0
06037,2021-06-27,PatchSim_adpt-Delta,2021-07-04,1-step_ahead,439.0,260.2040816326531,4709.0
06059,2021-09-19,PatchSim_adpt-Delta,2021-09-26,1-step_ahead,2056.0,123.46938775510203,3237.0
06059,2021-09-05,PatchSim_adpt-Delta,2021-09-12,1-step_ahead,2265.0,141.3265306122449,3334.0
06059,2021-08-29,PatchSim_adpt-Delta,2021-09-05,1-step_ahead,2590.0,203.59693877551032,3144.0
06059,2021-08-22,PatchSim_adpt-Delta,2021-08-29,1-step_ahead,4472.5,345.9566326530612,3670.0
06059,2021-08-15,PatchSim_adpt-Delta,2021-08-22,1-step_ahead,6150.0,456.5433673469392,4714.0
06059,2021-08-01,PatchSim_adpt-Delta,2021-08-08,1-step_ahead,1680.0,765.5867346938777,5172.0
06059,2021-07-25,PatchSim_adpt-Delta,2021-08-01,1-step_ahead,1635.0,751.7219387755106,5235.0
06059,2021-07-18,PatchSim_adpt-Delta,2021-07-25,1-step_ahead,2688.0,791.7219387755106,3706.0
06059,2021-07-11,PatchSim_adpt-Delta,2021-07-18,1-step_ahead,749.0,260.24234693877565,3362.0
06059,2021-07-04,PatchSim_adpt-Delta,2021-07-11,1-step_ahead,221.0,113.77551020408166,1226.0
06059,2021-06-27,PatchSim_adpt-Delta,2021-07-04,1-step_ahead,212.0,90.3061224489796,394.0
06065,2021-09-19,PatchSim_adpt-Delta,2021-09-26,1-step_ahead,2387.0,232.155612244898,3858.0
06065,2021-09-05,PatchSim_adpt-Delta,2021-09-12,1-step_ahead,4473.0,434.540816326531,4696.0
06065,2021-08-29,PatchSim_adpt-Delta,2021-09-05,1-step_ahead,5127.0,547.9974489795927,4740.0
06065,2021-08-22,PatchSim_adpt-Delta,2021-08-29,1-step_ahead,7471.0,971.2627551020404,5901.0
06065,2021-08-15,PatchSim_adpt-Delta,2021-08-22,1-step_ahead,8461.0,1123.239795918367,6308.0
06065,2021-08-01,PatchSim_adpt-Delta,2021-08-08,1-step_ahead,310.0,422.72959183673487,6104.0
06065,2021-07-25,PatchSim_adpt-Delta,2021-08-01,1-step_ahead,207.0,271.33928571428584,7142.0
06065,2021-07-18,PatchSim_adpt-Delta,2021-07-25,1-step_ahead,361.5,286.87500000000006,3516.0
06065,2021-07-11,PatchSim_adpt-Delta,2021-07-18,1-step_ahead,48.0,52.04081632653061,2337.0
06065,2021-07-04,PatchSim_adpt-Delta,2021-07-11,1-step_ahead,240.0,179.36224489795933,1421.0
06065,2021-06-27,PatchSim_adpt-Delta,2021-07-04,1-step_ahead,15.0,28.06122448979592,293.0
06073,2021-09-19,PatchSim_adpt-Delta,2021-09-26,1-step_ahead,2675.0,168.38010204081638,4646.0
06073,2021-09-05,PatchSim_adpt-Delta,2021-09-12,1-step_ahead,3772.0,310.05102040816365,4760.0
06073,2021-08-29,PatchSim_adpt-Delta,2021-09-05,1-step_ahead,5760.0,448.4948979591838,5971.0
06073,2021-08-22,PatchSim_adpt-Delta,2021-08-29,1-step_ahead,8383.0,658.214285714285,7793.0
06073,2021-08-15,PatchSim_adpt-Delta,2021-08-22,1-step_ahead,8911.0,712.2066326530617,9246.0
06073,2021-08-01,PatchSim_adpt-Delta,2021-08-08,1-step_ahead,2677.5,1000.5867346938784,9182.0
06073,2021-07-25,PatchSim_adpt-Delta,2021-08-01,1-step_ahead,3130.5,1252.538265306123,10370.0
06073,2021-07-18,PatchSim_adpt-Delta,2021-07-25,1-step_ahead,2996.5,829.3877551020413,6113.0
06073,2021-07-11,PatchSim_adpt-Delta,2021-07-18,1-step_ahead,1452.0,336.7729591836736,4190.0
06073,2021-07-04,PatchSim_adpt-Delta,2021-07-11,1-step_ahead,373.0,112.01530612244908,2620.0
06073,2021-06-27,PatchSim_adpt-Delta,2021-07-04,1-step_ahead,275.0,114.79591836734691,1182.0
12086,2021-09-12,PatchSim_adpt-Delta,2021-09-19,1-step_ahead,4241.0,452.9081632653056,7248.0
12086,2021-09-19,PatchSim_adpt-Delta,2021-09-26,1-step_ahead,4910.0,710.4336734693873,4825.0
12086,2021-09-05,PatchSim_adpt-Delta,2021-09-12,1-step_ahead,5494.0,577.7806122448977,7366.0
12086,2021-08-29,PatchSim_adpt-Delta,2021-09-05,1-step_ahead,5970.0,936.5306122448982,9620.0
12086,2021-08-22,PatchSim_adpt-Delta,2021-08-29,1-step_ahead,10571.0,2786.8877551020423,12080.0
12086,2021-08-15,PatchSim_adpt-Delta,2021-08-22,1-step_ahead,15182.5,3319.732142857143,16621.0
12086,2021-08-01,PatchSim_adpt-Delta,2021-08-08,1-step_ahead,2401.0,1923.903061224491,21655.0
12086,2021-07-25,PatchSim_adpt-Delta,2021-08-01,1-step_ahead,2801.0,1589.897959183674,19709.0
12086,2021-07-18,PatchSim_adpt-Delta,2021-07-25,1-step_ahead,2230.0,1186.020408163266,15584.0
12086,2021-07-11,PatchSim_adpt-Delta,2021-07-18,1-step_ahead,1848.5,719.6938775510208,11087.0
12086,2021-07-04,PatchSim_adpt-Delta,2021-07-11,1-step_ahead,1086.0,404.79591836734704,6969.0
12086,2021-06-27,PatchSim_adpt-Delta,2021-07-04,1-step_ahead,709.0,222.44897959183675,4371.0
17031,2021-09-12,PatchSim_adpt-Delta,2021-09-19,1-step_ahead,5813.0,394.4897959183672,6060.0
17031,2021-09-19,PatchSim_adpt-Delta,2021-09-26,1-step_ahead,4993.0,328.1377551020411,5166.0
17031,2021-09-05,PatchSim_adpt-Delta,2021-09-12,1-step_ahead,6261.0,418.7244897959184,6728.0
17031,2021-08-29,PatchSim_adpt-Delta,2021-09-05,1-step_ahead,7931.0,524.5663265306121,6787.0
17031,2021-08-22,PatchSim_adpt-Delta,2021-08-29,1-step_ahead,7463.0,542.0918367346939,7762.0
17031,2021-08-15,PatchSim_adpt-Delta,2021-08-22,1-step_ahead,8142.5,594.2984693877546,7072.0
17031,2021-08-01,PatchSim_adpt-Delta,2021-08-08,1-step_ahead,29320.5,8406.173469387759,5494.0
17031,2021-07-25,PatchSim_adpt-Delta,2021-08-01,1-step_ahead,20552.5,6083.456632653064,4731.0
17031,2021-07-18,PatchSim_adpt-Delta,2021-07-25,1-step_ahead,13700.0,6545.408163265306,2923.0
17031,2021-07-11,PatchSim_adpt-Delta,2021-07-18,1-step_ahead,3422.5,1614.3239795918369,2240.0
17031,2021-07-04,PatchSim_adpt-Delta,2021-07-11,1-step_ahead,502.0,1250.2551020408168,1006.0
17031,2021-06-27,PatchSim_adpt-Delta,2021-07-04,1-step_ahead,492.0,134.06887755102042,749.0
36047,2021-09-12,PatchSim_adpt-Delta,2021-09-19,1-step_ahead,3008.0,235.20408163265307,4090.0
36047,2021-09-19,PatchSim_adpt-Delta,2021-09-26,1-step_ahead,3454.0,270.8163265306119,3873.0
36047,2021-09-05,PatchSim_adpt-Delta,2021-09-12,1-step_ahead,2966.0,236.13520408163257,3711.0
36047,2021-08-29,PatchSim_adpt-Delta,2021-09-05,1-step_ahead,4350.0,425.5867346938774,3959.0
36047,2021-08-22,PatchSim_adpt-Delta,2021-08-29,1-step_ahead,5372.0,2805.3316326530603,3294.0
36047,2021-08-15,PatchSim_adpt-Delta,2021-08-22,1-step_ahead,5839.0,5923.54591836734,4259.0
36047,2021-08-01,PatchSim_adpt-Delta,2021-08-08,1-step_ahead,1022.0,828.4183673469388,4346.0
36047,2021-07-25,PatchSim_adpt-Delta,2021-08-01,1-step_ahead,898.5,629.6173469387754,3644.0
36047,2021-07-18,PatchSim_adpt-Delta,2021-07-25,1-step_ahead,764.0,459.3367346938774,2768.0
36047,2021-07-11,PatchSim_adpt-Delta,2021-07-18,1-step_ahead,509.0,207.65306122448985,1844.0
36047,2021-07-04,PatchSim_adpt-Delta,2021-07-11,1-step_ahead,161.0,88.78826530612238,1154.0
36047,2021-06-27,PatchSim_adpt-Delta,2021-07-04,1-step_ahead,105.0,34.18367346938776,650.0
48113,2021-09-12,PatchSim_adpt-Delta,2021-09-19,1-step_ahead,8397.0,560.9948979591834,4422.0
48113,2021-09-19,PatchSim_adpt-Delta,2021-09-26,1-step_ahead,3615.0,455.816326530612,9288.0
48113,2021-09-05,PatchSim_adpt-Delta,2021-09-12,1-step_ahead,8589.0,614.9489795918372,9330.0
48113,2021-08-29,PatchSim_adpt-Delta,2021-09-05,1-step_ahead,9458.0,716.7346938775515,8928.0
48113,2021-08-22,PatchSim_adpt-Delta,2021-08-29,1-step_ahead,9116.0,796.9515306122447,9592.0
48113,2021-08-15,PatchSim_adpt-Delta,2021-08-22,1-step_ahead,9586.0,845.1530612244908,8816.0
48113,2021-08-01,PatchSim_adpt-Delta,2021-08-08,1-step_ahead,10987.0,789.489795918368,7340.0
48113,2021-07-25,PatchSim_adpt-Delta,2021-08-01,1-step_ahead,9151.5,905.2678571428568,6036.0
48113,2021-07-18,PatchSim_adpt-Delta,2021-07-25,1-step_ahead,4191.0,588.3290816326537,4683.0
48113,2021-07-11,PatchSim_adpt-Delta,2021-07-18,1-step_ahead,2493.5,539.7321428571431,2709.0
48113,2021-07-04,PatchSim_adpt-Delta,2021-07-11,1-step_ahead,1182.0,181.4030612244899,1544.0
48113,2021-06-27,PatchSim_adpt-Delta,2021-07-04,1-step_ahead,1014.0,178.5714285714286,1031.0
48201,2021-09-12,PatchSim_adpt-Delta,2021-09-19,1-step_ahead,10148.5,681.0076530612242,10562.0
48201,2021-09-19,PatchSim_adpt-Delta,2021-09-26,1-step_ahead,6576.0,437.44897959183663,8212.0
48201,2021-09-05,PatchSim_adpt-Delta,2021-09-12,1-step_ahead,12427.0,833.4693877551014,15229.0
48201,2021-08-29,PatchSim_adpt-Delta,2021-09-05,1-step_ahead,18660.0,1965.9183673469408,17663.0
48201,2021-08-22,PatchSim_adpt-Delta,2021-08-29,1-step_ahead,23841.5,2104.55357142857,16137.0
48201,2021-08-15,PatchSim_adpt-Delta,2021-08-22,1-step_ahead,19925.0,1644.6938775510214,18995.0
48201,2021-08-01,PatchSim_adpt-Delta,2021-08-08,1-step_ahead,60674.0,7047.857142857143,15150.0
48201,2021-07-25,PatchSim_adpt-Delta,2021-08-01,1-step_ahead,55494.0,10861.84948979592,11741.0
48201,2021-07-18,PatchSim_adpt-Delta,2021-07-25,1-step_ahead,20977.5,10213.762755102043,11728.0
48201,2021-07-11,PatchSim_adpt-Delta,2021-07-18,1-step_ahead,8355.5,3991.135204081633,4585.0
48201,2021-07-04,PatchSim_adpt-Delta,2021-07-11,1-step_ahead,5712.0,7178.801020408168,1642.0
48201,2021-06-27,PatchSim_adpt-Delta,2021-07-04,1-step_ahead,447.0,165.81632653061226,2051.0
04013,2020-08-02,ENKF,2020-08-09,1-step_ahead,11265.860314247751,2.088391076235476,3320.0
06037,2020-08-02,ENKF,2020-08-09,1-step_ahead,18843.1075015296,2.2672025927924366,14089.0
06059,2020-08-02,ENKF,2020-08-09,1-step_ahead,3810.459757845405,2.0497249447954946,1853.0
06065,2020-08-02,ENKF,2020-08-09,1-step_ahead,3854.464490037338,2.398365747436271,5309.0
06073,2020-08-02,ENKF,2020-08-09,1-step_ahead,3086.423930568192,2.143211489413951,2114.0
12086,2020-08-02,ENKF,2020-08-09,1-step_ahead,17379.97461318606,2.1961404359098733,13190.0
17031,2020-08-02,ENKF,2020-08-09,1-step_ahead,3956.25437769205,1.8324651360309248,4479.0
36047,2020-08-02,ENKF,2020-08-09,1-step_ahead,588.5884810823845,2.121332529519385,604.0
48113,2020-08-02,ENKF,2020-08-09,1-step_ahead,5016.089424317514,2.4276794181233257,10178.0
48201,2020-08-02,ENKF,2020-08-09,1-step_ahead,10024.94502407516,1.9125623981241169,9893.0
04013,2020-08-09,ENKF,2020-08-16,1-step_ahead,7815.600841362699,1.7342086455564043,2820.0
06037,2020-08-09,ENKF,2020-08-16,1-step_ahead,17056.834615811942,2.230912404918404,9795.0
06059,2020-08-09,ENKF,2020-08-16,1-step_ahead,3403.284342132581,2.10666055079798,1575.0
06065,2020-08-09,ENKF,2020-08-16,1-step_ahead,4146.389783304461,2.3843322334899573,3228.0
06073,2020-08-09,ENKF,2020-08-16,1-step_ahead,2765.6160404202456,2.1668131529265,1986.0
12086,2020-08-09,ENKF,2020-08-16,1-step_ahead,14954.249503157507,2.223999421122367,6807.0
17031,2020-08-09,ENKF,2020-08-16,1-step_ahead,4396.11971858461,2.179056524448031,5223.0
36047,2020-08-09,ENKF,2020-08-16,1-step_ahead,611.0322394123359,2.1880971695464617,549.0
48113,2020-08-09,ENKF,2020-08-16,1-step_ahead,4246.055150379551,2.0219082756872444,4636.0
48201,2020-08-09,ENKF,2020-08-16,1-step_ahead,9377.607449088042,1.995554952055004,10244.0
04013,2020-08-16,ENKF,2020-08-23,1-step_ahead,5281.465304776911,2.0506624418030333,1704.0
06037,2020-08-16,ENKF,2020-08-23,1-step_ahead,14869.002974333796,2.006542325357032,9094.0
06059,2020-08-16,ENKF,2020-08-23,1-step_ahead,3342.904845238824,1.9930942183867888,1366.0
06065,2020-08-16,ENKF,2020-08-23,1-step_ahead,4226.101894184394,2.1364417912524027,1984.0
06073,2020-08-16,ENKF,2020-08-23,1-step_ahead,2478.9807377566685,2.1076511759702585,1994.0
12086,2020-08-16,ENKF,2020-08-23,1-step_ahead,13081.12684357533,2.4722923045092746,4824.0
17031,2020-08-16,ENKF,2020-08-23,1-step_ahead,4649.7575385203245,2.124454166326853,4557.0
36047,2020-08-16,ENKF,2020-08-23,1-step_ahead,618.1779544071322,1.9461069727759728,550.0
48113,2020-08-16,ENKF,2020-08-23,1-step_ahead,5340.491360286469,1.8840662040238645,5239.0
48201,2020-08-16,ENKF,2020-08-23,1-step_ahead,7670.539236567856,2.127513795025161,7839.0
04013,2020-08-23,ENKF,2020-08-30,1-step_ahead,3522.4206123921613,2.021634055661175,2467.0
06037,2020-08-23,ENKF,2020-08-30,1-step_ahead,11440.93839697109,2.2163243433984845,7786.0
06059,2020-08-23,ENKF,2020-08-30,1-step_ahead,2974.0110137481824,1.9491261494630447,1326.0
06065,2020-08-23,ENKF,2020-08-30,1-step_ahead,3590.685060901604,2.577283409867311,1880.0
06073,2020-08-23,ENKF,2020-08-30,1-step_ahead,2190.4599964666627,1.9531686581207373,2444.0
12086,2020-08-23,ENKF,2020-08-30,1-step_ahead,8651.100292777526,1.896253010134893,4980.0
17031,2020-08-23,ENKF,2020-08-30,1-step_ahead,4753.184829155405,1.8996482345452168,5492.0
36047,2020-08-23,ENKF,2020-08-30,1-step_ahead,583.778083484518,2.242349662104496,647.0
48113,2020-08-23,ENKF,2020-08-30,1-step_ahead,5925.1129357973705,1.874145138444032,1395.0
48201,2020-08-23,ENKF,2020-08-30,1-step_ahead,7293.489016404201,2.3012106714381573,6783.0
04013,2020-08-30,ENKF,2020-09-06,1-step_ahead,2363.617667783517,2.192819355122784,1436.0
06037,2020-08-30,ENKF,2020-09-06,1-step_ahead,10680.60585666637,1.9883715995696205,5634.0
06059,2020-08-30,ENKF,2020-09-06,1-step_ahead,2313.446584503028,2.19558647871042,1061.0
06065,2020-08-30,ENKF,2020-09-06,1-step_ahead,2933.24756099574,2.062022528565373,1298.0
06073,2020-08-30,ENKF,2020-09-06,1-step_ahead,2078.343223074895,1.8465537126468587,2174.0
12086,2020-08-30,ENKF,2020-09-06,1-step_ahead,6446.010056135478,1.9452776854926168,2772.0
17031,2020-08-30,ENKF,2020-09-06,1-step_ahead,4899.518788140442,2.0463996671284344,3736.0
36047,2020-08-30,ENKF,2020-09-06,1-step_ahead,605.1780563493958,2.1918146613114784,658.0
48113,2020-08-30,ENKF,2020-09-06,1-step_ahead,4548.807664846479,2.1302008118266142,1291.0
48201,2020-08-30,ENKF,2020-09-06,1-step_ahead,6840.411716643939,2.0469068800611168,5236.0
04013,2020-09-06,ENKF,2020-09-13,1-step_ahead,2111.308057967369,2.0293129641627825,2294.0
06037,2020-09-06,ENKF,2020-09-13,1-step_ahead,7925.323535367002,2.1839670857728546,6641.0
06059,2020-09-06,ENKF,2020-09-13,1-step_ahead,1756.5139876678877,2.17349441625338,1251.0
06065,2020-09-06,ENKF,2020-09-13,1-step_ahead,2392.4444991659548,1.9365993398386432,1547.0
06073,2020-09-06,ENKF,2020-09-13,1-step_ahead,2120.0350465071606,2.5576014269109044,2002.0
12086,2020-09-06,ENKF,2020-09-13,1-step_ahead,5180.430565350775,2.0877883751067365,2726.0
17031,2020-09-06,ENKF,2020-09-13,1-step_ahead,4864.833805727947,1.9260303862832668,4224.0
36047,2020-09-06,ENKF,2020-09-13,1-step_ahead,614.7298894136037,2.1430949588875667,964.0
48113,2020-09-06,ENKF,2020-09-13,1-step_ahead,3703.910469485127,2.030457261853428,2143.0
48201,2020-09-06,ENKF,2020-09-13,1-step_ahead,5761.446805723157,1.9967225646483,11649.0
04013,2020-09-13,ENKF,2020-09-20,1-step_ahead,1882.8197895683988,2.3118738248658195,1377.0
06037,2020-09-13,ENKF,2020-09-20,1-step_ahead,6832.553219091846,2.1391843730862043,7171.0
06059,2020-09-13,ENKF,2020-09-20,1-step_ahead,1486.097832132342,2.0985099758348977,1519.0
06065,2020-09-13,ENKF,2020-09-20,1-step_ahead,1980.4226615428345,2.0478062345660546,1546.0
06073,2020-09-13,ENKF,2020-09-20,1-step_ahead,2058.61311458514,2.0231180831988493,2180.0
12086,2020-09-13,ENKF,2020-09-20,1-step_ahead,3721.639999569539,1.994596124485392,2628.0
17031,2020-09-13,ENKF,2020-09-20,1-step_ahead,4384.559988981258,2.1068428698155564,4508.0
36047,2020-09-13,ENKF,2020-09-20,1-step_ahead,637.8335333056166,2.1253378913069603,1117.0
48113,2020-09-13,ENKF,2020-09-20,1-step_ahead,2404.677390588419,2.3275091117071685,2558.0
48201,2020-09-13,ENKF,2020-09-20,1-step_ahead,6050.625227579978,2.1803735351745304,11812.0
04013,2020-09-20,ENKF,2020-09-27,1-step_ahead,1875.8297192654863,2.147620719784904,2005.0
06037,2020-09-20,ENKF,2020-09-27,1-step_ahead,6747.255745032511,2.2498938954027072,6650.0
06059,2020-09-20,ENKF,2020-09-27,1-step_ahead,1201.862688111185,2.235524892117561,1423.0
06065,2020-09-20,ENKF,2020-09-27,1-step_ahead,1547.8649048455263,1.990135951376004,1954.0
06073,2020-09-20,ENKF,2020-09-27,1-step_ahead,2005.9062180017645,1.9862491604429808,2001.0
12086,2020-09-20,ENKF,2020-09-27,1-step_ahead,3152.309155172552,2.2286745967267327,2732.0
17031,2020-09-20,ENKF,2020-09-27,1-step_ahead,4328.886122319149,2.107567619497224,4757.0
36047,2020-09-20,ENKF,2020-09-27,1-step_ahead,831.8741398779822,2.3320463081666944,1645.0
48113,2020-09-20,ENKF,2020-09-27,1-step_ahead,2515.4181628601077,2.0929574809223808,2165.0
48201,2020-09-20,ENKF,2020-09-27,1-step_ahead,9101.739736050164,2.136740541105425,6065.0
04013,2020-09-27,ENKF,2020-10-04,1-step_ahead,1801.5888187309024,2.319270059891812,2879.0
06037,2020-09-27,ENKF,2020-10-04,1-step_ahead,6885.442204866093,2.2932694277258743,7527.0
06059,2020-09-27,ENKF,2020-10-04,1-step_ahead,1213.9832677900051,2.30835438839986,1412.0
06065,2020-09-27,ENKF,2020-10-04,1-step_ahead,1572.3124530218338,1.986113079712164,1872.0
06073,2020-09-27,ENKF,2020-10-04,1-step_ahead,1968.808783720124,2.1258222653394747,2094.0
12086,2020-09-27,ENKF,2020-10-04,1-step_ahead,2960.7319227708795,1.9764165062731551,2236.0
17031,2020-09-27,ENKF,2020-10-04,1-step_ahead,4409.96611433418,2.158390900130364,5673.0
36047,2020-09-27,ENKF,2020-10-04,1-step_ahead,1031.8044811707805,1.7909899800515758,1925.0
48113,2020-09-27,ENKF,2020-10-04,1-step_ahead,2595.19546831066,2.2489768221381854,1416.0
48201,2020-09-27,ENKF,2020-10-04,1-step_ahead,11468.92922210446,2.30914703773338,3978.0
04013,2020-10-04,ENKF,2020-10-11,1-step_ahead,2010.1407731570944,2.0376186595850707,3355.0
06037,2020-10-04,ENKF,2020-10-11,1-step_ahead,6965.253010137007,2.0206126121558863,6971.0
06059,2020-10-04,ENKF,2020-10-11,1-step_ahead,1232.8352459232335,2.1493067982534035,1465.0
06065,2020-10-04,ENKF,2020-10-11,1-step_ahead,1673.6999504988266,2.3932399044666783,1343.0
06073,2020-10-04,ENKF,2020-10-11,1-step_ahead,1929.9042299348148,2.142061179963253,1979.0
12086,2020-10-04,ENKF,2020-10-11,1-step_ahead,2549.5166340870787,2.1689562480380946,3781.0
17031,2020-10-04,ENKF,2020-10-11,1-step_ahead,4766.635005537828,2.212061169486889,8706.0
36047,2020-10-04,ENKF,2020-10-11,1-step_ahead,1252.677208732668,2.282989594740917,1479.0
48113,2020-10-04,ENKF,2020-10-11,1-step_ahead,2731.9573605060573,2.049818266068652,1813.0
48201,2020-10-04,ENKF,2020-10-11,1-step_ahead,8869.153712886764,1.843594335087993,4230.0
04013,2020-10-11,ENKF,2020-10-18,1-step_ahead,2636.044595675805,2.0860864146198645,3975.0
06037,2020-10-11,ENKF,2020-10-18,1-step_ahead,7108.326881508401,2.088630557811697,10801.0
06059,2020-10-11,ENKF,2020-10-18,1-step_ahead,1194.0307485902374,2.037009208307229,1741.0
06065,2020-10-11,ENKF,2020-10-18,1-step_ahead,1679.573609710969,2.3012594968002844,2839.0
06073,2020-10-11,ENKF,2020-10-18,1-step_ahead,1913.4064064186168,1.9330955899826416,2496.0
12086,2020-10-11,ENKF,2020-10-18,1-step_ahead,2781.849021149625,2.1564426741059206,3740.0
17031,2020-10-11,ENKF,2020-10-18,1-step_ahead,5775.1354237377245,1.9918311643913047,11597.0
36047,2020-10-11,ENKF,2020-10-18,1-step_ahead,1505.2172964405331,1.9470414382633567,1602.0
48113,2020-10-11,ENKF,2020-10-18,1-step_ahead,2868.131202489953,1.9267344468113536,2231.0
48201,2020-10-11,ENKF,2020-10-18,1-step_ahead,5541.689450553124,2.4378408179157653,4866.0
04013,2020-10-18,ENKF,2020-10-25,1-step_ahead,3118.0641187041765,2.1706773769481,5584.0
06037,2020-10-18,ENKF,2020-10-25,1-step_ahead,8156.942624665096,2.0696752745272327,8681.0
06059,2020-10-18,ENKF,2020-10-25,1-step_ahead,1253.5634645409957,1.9444742992407509,1680.0
06065,2020-10-18,ENKF,2020-10-25,1-step_ahead,1800.3829741717636,2.176507873214765,2451.0
06073,2020-10-18,ENKF,2020-10-25,1-step_ahead,1968.7828864253088,2.1749936014021256,2625.0
12086,2020-10-18,ENKF,2020-10-25,1-step_ahead,3129.059338603809,2.029265940823676,4258.0
17031,2020-10-18,ENKF,2020-10-25,1-step_ahead,7883.327094715119,2.140063173033214,15843.0
36047,2020-10-18,ENKF,2020-10-25,1-step_ahead,1515.961802687336,2.23638216011773,1758.0
48113,2020-10-18,ENKF,2020-10-25,1-step_ahead,3046.9081922022447,2.1798661832431967,2168.0
48201,2020-10-18,ENKF,2020-10-25,1-step_ahead,4465.23292353758,2.18866523554335,5597.0
04013,2020-10-25,ENKF,2020-11-01,1-step_ahead,3815.876648858073,2.0850093353603603,6941.0
